zone,year,request_type,requested_mw,source,source_url,note
BGE,2026,demand,17.8,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PEPCO,2040,demand,1736.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PEPCO,2041,demand,1736.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PEPCO,2042,demand,1736.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PEPCO,2043,demand,1736.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PEPCO,2044,demand,1736.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PEPCO,2045,demand,1736.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PEPCO,2046,demand,1736.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2026,demand,248.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2027,demand,2492.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2028,demand,6718.7,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2029,demand,10729.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2030,demand,13343.6,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2031,demand,14807.6,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2032,demand,14998.8,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2033,demand,15096.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2034,demand,15096.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2035,demand,15096.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2036,demand,15096.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2037,demand,15096.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2038,demand,15096.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2039,demand,15096.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2040,demand,15096.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2041,demand,15096.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2042,demand,15096.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2043,demand,15096.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2044,demand,15096.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2045,demand,15096.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PL,2046,demand,15096.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2026,demand,718.8,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2027,demand,1304.5,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2028,demand,2038.2,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2029,demand,2617.1,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2030,demand,2970.5,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2031,demand,3151.9,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2032,demand,3404.2,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2033,demand,3480.6,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2034,demand,3505.5,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2035,demand,3517.5,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2036,demand,3525.7,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2037,demand,3550.3,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2038,demand,3558.5,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2039,demand,3566.7,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2040,demand,3603.6,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2041,demand,3607.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2042,demand,3611.3,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2043,demand,3613.5,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2044,demand,3613.9,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2045,demand,3636.6,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
PS,2046,demand,3637.1,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
AEP,2026,demand,3233.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
AEP,2027,demand,4707.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
AEP,2028,demand,6088.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
AEP,2029,demand,7681.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
AEP,2030,demand,9296.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
AEP,2031,demand,11328.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
